Author username,Author tag,Author avatar,Is bot,Date,Content,Mentions,Attachments,Embed 1,Embed 1 thumbnail,Embed 1 image,Embed 1 video,Embed 1 url
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:04:50 PM,they should fix that,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:04:46 PM,I didn't think it would work,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:04:42 PM,yea,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 9:04:08 PM,You better delete that or you're toast lol,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:39 PM,I just accidentally publicliy posted the entirety of the communist manifesto,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 9:03:34 PM,Lol,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:31 PM,when I made my post I didn't think it would work,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:21 PM,holy shit,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:20 PM,on schoology posts,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:17 PM,THERE'S NO CHARACTER LIMIT,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 9:03:13 PM,BRO,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 4:44:17 PM,lol,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:44:14 PM,I forgot that server existed,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:44:08 PM,oh true,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 4:43:53 PM,You should put them in f period bio,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 4:43:23 PM,ayo,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:43:22 PM,these are from oc,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 4:43:22 PM,WHAT IS THIS LECTURE,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:43:07 PM,"""Gay people will come to my uncle's house and attack him in bed""",,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:42:49 PM,"""All gay men are rapists""",,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:42:45 PM,I have the most insane out of context quotes,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:42:40 PM,oc had the most insane lecture in prime,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 4:42:36 PM,bro,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 3:12:03 PM,truly,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 3:11:37 PM,Find the position of the black king and brute force if it is under check and if any of the surrounding square. If the king is currently under check and can't reach any other square it is in checkmate. If the king is currently under check but can reach any square it is in check. If the king is not currently under check but can't move then it is a stalemate. If the king is not under check and can move then it is safe,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 3:04:34 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1053447577053446174/Screen_Shot_2022-12-16_at_3.04.18_PM.png,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/16/2022 3:04:03 PM,lmao,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 3:03:36 PM,the prime schoology page,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 3:03:30 PM,prime is so cursed rn,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/16/2022 3:03:22 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1053447275277463623/IMAGE_2022-12-16_150320.jpg,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/15/2022 7:47:00 AM,send me those pics,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/15/2022 7:46:56 AM,wtf,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/13/2022 5:25:04 PM,waltuh,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/13/2022 5:24:55 PM,lolllllllllllll,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/13/2022 5:24:52 PM,why do i have this,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/13/2022 5:24:50 PM,WHY IS THIS ON MY COMPUTER,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/13/2022 5:24:45 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1052395689553973260/Screen_Shot_2022-12-13_at_5.24.40_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/8/2022 6:19:55 PM,niceee,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/8/2022 6:16:27 PM,that was like the first thing I did,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/8/2022 6:16:20 PM,I already did,ElvisTheDino#7823,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/8/2022 6:16:12 PM,w,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/8/2022 6:16:11 PM,YOOO,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/6/2022 8:01:52 PM,even if you never listen it gives me a bit of a boost,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/6/2022 8:01:46 PM,also bro you should add my songs to ur playlists,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/6/2022 7:59:22 PM,actually if spotify publishes royalties at the end of the year it might be more since more people will have listened,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/6/2022 7:58:50 PM,LETS GO IM BOUTA EARN 34 CENTS FROM STREAMS,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/6/2022 6:34:31 AM,god damn,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 10:55:25 PM,crazy,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 10:55:24 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049579798583844895/Screen_Shot_2022-12-05_at_10.55.19_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:37:18 PM,this can literally do anything,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:37:16 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049560135053348965/Screen_Shot_2022-12-05_at_9.37.10_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:32:07 PM,ikr,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:42 PM,if they use this,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:40 PM,FOOP kids have a free a nw,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:33 PM,yea,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:31:31 PM,this stuff is actually crazy,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:31:25 PM,wow,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:21 PM,it explains the code too,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:18 PM,its rly good,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:31:17 PM,yea,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:30:30 PM,oh shoot,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:30:29 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049558427996803112/Screen_Shot_2022-12-05_at_9.30.25_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:52 PM,wow,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:50 PM,its insnae,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:44 PM,with set! and actually complicated stuff,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:40 PM,thats crazy,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:36 PM,it was a recursion problem too,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:35 PM,hahahahahaha,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:30 PM,and then I asked open ai to code the scheme function for the problem and it fucking worked,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:21 PM,of course he did,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:16 PM,then assigned us to do a scheme problem,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:15 PM,lol,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:11 PM,paley was showing this to us in apcsa,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:08 PM,it was hella funny,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:29:05 PM,oh yea,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:29:00 PM,lolllllllll,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:28:58 PM,its so good,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:28:55 PM,bro I literally used open ai on some of my chem hw questions td after school lmao,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:28:24 PM,its actually INSANE,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:28:19 PM,ikr,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:27:54 PM,omg,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:27:53 PM,how is it that good,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:27:52 PM,I just read this,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:27:50 PM,WTF,ElvisTheDino#7823,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:26:50 PM,ima make this into a beat,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:26:42 PM,ong,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:38 PM,I should use it to write my essays,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:34 PM,holy shit,ElvisTheDino#7823,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:26:26 PM,read all of them,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:26:24 PM,all 3 of these things are crazy,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:16 PM,its so good,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:14 PM,it just released,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:13 PM,open Ai right?,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 9:26:10 PM,ik,ElvisTheDino#7823,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:23:46 PM,this AI could write an entire movie lololol,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:23:42 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049556721682624532/Screen_Shot_2022-12-05_at_9.23.39_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:21:08 PM,this is an epic speech,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:21:06 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049556068130357248/Screen_Shot_2022-12-05_at_9.21.01_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:03:14 PM,the artificial intelligence is actually insane,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:03:06 PM,<@618916724493778985>,Xenon757#9974,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 9:03:04 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1049551531709579334/Screen_Shot_2022-12-05_at_9.03.01_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 8:27:33 PM,Niceeeeeeee,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 7:59:34 PM,gotta flex ur songs to discord,,https://cdn.discordapp.com/attachments/877367376688062525/1049535549104463894/Screen_Shot_2022-12-05_at_7.59.24_PM.png,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 7:58:57 PM,just started faded,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 7:58:52 PM,while studying for my chemisery,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/5/2022 7:58:47 PM,I'm listening to the album,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 6:14:52 PM,listen to the album while u study parametric butholes,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/5/2022 6:14:41 PM,<@618916724493778985>,Xenon757#9974,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 1:33:52 PM,on spotify,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 1:33:52 PM,listen at home,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 1:33:45 PM,oh,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/2/2022 1:33:44 PM,little theater,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/2/2022 1:33:43 PM,no,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 1:33:40 PM,are you in the library rn,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 1:33:38 PM,lolololol,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/2/2022 1:33:34 PM,ima blast this during my counselors' speech,,,,,,,
Xenon757,#9974,https://cdn.discordapp.com/avatars/618916724493778985/da020f9ea416e5fcde8d3ae30f074355.png,No,12/2/2022 1:33:26 PM,yoooooo,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/2/2022 9:15:27 AM,<@618916724493778985> it's here (!!!!),Xenon757#9974,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/1/2022 10:18:21 PM,massive hype,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/1/2022 10:18:19 PM,on ok lol,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/1/2022 10:18:13 PM,i'll send the links in the morning,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/1/2022 10:17:43 PM,tomorrow ;),,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,12/1/2022 10:17:41 PM,,,https://cdn.discordapp.com/attachments/877367376688062525/1048120757462519858/Screen_Shot_2022-12-01_at_10.16.59_PM.png,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,11/17/2022 7:48:51 PM,misha shilov gives himself an ostralio !?,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,11/17/2022 7:48:42 PM,thats crazy,,,,,,,
ElvisTheDino,#7823,https://cdn.discordapp.com/avatars/870433577433706526/0029f802282ca4894889c6b282af682c.png,No,11/17/2022 7:48:32 PM,as misha shilov,,,,,,,
